id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2411.09576v1,Automating Reformulation of Essence Specifications via Graph Rewriting,Artificial Intelligence,cs.AI,2024-11-14,11/14/24,"['Ian Miguel', 'András Z. Salamon', 'Christopher Stone']",'Ian Miguel',"Formulating an effective constraint model of a parameterised problem class is
crucial to the efficiency with which instances of the class can subsequently be
solved. It is difficult to know beforehand which of a set of candidate models
will perform best in practice. This paper presents a system that employs graph
rewriting to reformulate an input model for improved performance automatically.
By situating our work in the Essence abstract constraint specification
language, we can use the structure in its high level variable types to trigger
rewrites directly. We implement our system via rewrite rules expressed in the
Graph Programs 2 language, applied to the abstract syntax tree of an input
specification. We show how to automatically translate the solution of the
reformulated problem into a solution of the original problem for verification
and presentation. We demonstrate the efficacy of our system with a detailed
case study.",146
abs-2401.06781v1,"PokerGPT: An End-to-End Lightweight Solver for Multi-Player Texas
  Hold'em via Large Language Model",Artificial Intelligence,cs.AI,2024-01-04,1/4/24,"['Chenghao Huang', 'Yanbo Cao', 'Yinlong Wen', 'Tao Zhou', 'Yanru Zhang']",'Chenghao Huang',"Poker, also known as Texas Hold'em, has always been a typical research target
within imperfect information games (IIGs). IIGs have long served as a measure
of artificial intelligence (AI) development. Representative prior works, such
as DeepStack and Libratus heavily rely on counterfactual regret minimization
(CFR) to tackle heads-up no-limit Poker. However, it is challenging for
subsequent researchers to learn CFR from previous models and apply it to other
real-world applications due to the expensive computational cost of CFR
iterations. Additionally, CFR is difficult to apply to multi-player games due
to the exponential growth of the game tree size. In this work, we introduce
PokerGPT, an end-to-end solver for playing Texas Hold'em with arbitrary number
of players and gaining high win rates, established on a lightweight large
language model (LLM). PokerGPT only requires simple textual information of
Poker games for generating decision-making advice, thus guaranteeing the
convenient interaction between AI and humans. We mainly transform a set of
textual records acquired from real games into prompts, and use them to
fine-tune a lightweight pre-trained LLM using reinforcement learning human
feedback technique. To improve fine-tuning performance, we conduct prompt
engineering on raw data, including filtering useful information, selecting
behaviors of players with high win rates, and further processing them into
textual instruction using multiple prompt engineering techniques. Through the
experiments, we demonstrate that PokerGPT outperforms previous approaches in
terms of win rate, model size, training time, and response speed, indicating
the great potential of LLMs in solving IIGs.",246
abs-2410.17558v2,CLR-Bench: Evaluating Large Language Models in College-level Reasoning,Artificial Intelligence,cs.AI,2024-10-23,10/25/24,"['Junnan Dong', 'Zijin Hong', 'Yuanchen Bei', 'Feiran Huang', 'Xinrun Wang', 'Xiao Huang']",'Junnan Dong',"Large language models (LLMs) have demonstrated their remarkable performance
across various language understanding tasks. While emerging benchmarks have
been proposed to evaluate LLMs in various domains such as mathematics and
computer science, they merely measure the accuracy in terms of the final
prediction on multi-choice questions. However, it remains insufficient to
verify the essential understanding of LLMs given a chosen choice. To fill this
gap, we present CLR-Bench to comprehensively evaluate the LLMs in complex
college-level reasoning. Specifically, (i) we prioritize 16 challenging college
disciplines in computer science and artificial intelligence. The dataset
contains 5 types of questions, while each question is associated with detailed
explanations from experts. (ii) To quantify a fair evaluation of LLMs'
reasoning ability, we formalize the criteria with two novel metrics.
Q$\rightarrow$A is utilized to measure the performance of direct answer
prediction, and Q$\rightarrow$AR effectively considers the joint ability to
answer the question and provide rationale simultaneously. Extensive experiments
are conducted with 40 LLMs over 1,018 discipline-specific questions. The
results demonstrate the key insights that LLMs, even the best closed-source
LLM, i.e., GPT-4 turbo, tend to `guess' the college-level answers. It shows a
dramatic decrease in accuracy from 63.31% Q$\rightarrow$A to 39.00%
Q$\rightarrow$AR, indicating an unsatisfactory reasoning ability.",203
abs-2403.05407v2,"Algorithmic Identification of Essential Exogenous Nodes for Causal
  Sufficiency in Brain Networks",Artificial Intelligence,cs.AI,2024-03-08,3/15/24,"['Abdolmahdi Bagheri', 'Mahdi Dehshiri', 'Babak Nadjar Araabi', 'Alireza Akhondi Asl']",'Abdolmahdi Bagheri',"In the investigation of any causal mechanisms, such as the brain's causal
networks, the assumption of causal sufficiency plays a critical role. Notably,
neglecting this assumption can result in significant errors, a fact that is
often disregarded in the causal analysis of brain networks. In this study, we
propose an algorithmic identification approach for determining essential
exogenous nodes that satisfy the critical need for causal sufficiency to adhere
to it in such inquiries. Our approach consists of three main steps: First, by
capturing the essence of the Peter-Clark (PC) algorithm, we conduct
independence tests for pairs of regions within a network, as well as for the
same pairs conditioned on nodes from other networks. Next, we distinguish
candidate confounders by analyzing the differences between the conditional and
unconditional results, using the Kolmogorov-Smirnov test. Subsequently, we
utilize Non-Factorized identifiable Variational Autoencoders (NF-iVAE) along
with the Correlation Coefficient index (CCI) metric to identify the confounding
variables within these candidate nodes. Applying our method to the Human
Connectome Projects (HCP) movie-watching task data, we demonstrate that while
interactions exist between dorsal and ventral regions, only dorsal regions
serve as confounders for the visual networks, and vice versa. These findings
align consistently with those resulting from the neuroscientific perspective.
Finally, we show the reliability of our results by testing 30 independent runs
for NF-iVAE initialization.",221
abs-2412.19321v1,"A novel framework for MCDM based on Z numbers and soft likelihood
  function",Artificial Intelligence,cs.AI,2024-12-26,12/26/24,['Yuanpeng He'],'Yuanpeng He',"The optimization on the structure of process of information management under
uncertain environment has attracted lots of attention from researchers around
the world. Nevertheless, how to obtain accurate and rational evaluation from
assessments produced by experts is still an open problem. Specially,
intuitionistic fuzzy set provides an effective solution in handling
indeterminate information. And Yager proposes a novel method for fusion of
probabilistic evidence to handle uncertain and conflicting information lately
which is called soft likelihood function. This paper devises a novel framework
of soft likelihood function based on information volume of fuzzy membership and
credibility measure for extracting truly useful and valuable information from
uncertainty. An application is provided to verify the validity and correctness
of the proposed framework. Besides, the comparisons with other existing methods
further demonstrate the superiority of the novel framework of soft likelihood
function.",139
abs-2403.18725v1,"Probabilistic Model Checking of Stochastic Reinforcement Learning
  Policies",Artificial Intelligence,cs.AI,2024-03-27,3/27/24,"['Dennis Gross', 'Helge Spieker']",'Dennis Gross',"We introduce a method to verify stochastic reinforcement learning (RL)
policies. This approach is compatible with any RL algorithm as long as the
algorithm and its corresponding environment collectively adhere to the Markov
property. In this setting, the future state of the environment should depend
solely on its current state and the action executed, independent of any
previous states or actions. Our method integrates a verification technique,
referred to as model checking, with RL, leveraging a Markov decision process, a
trained RL policy, and a probabilistic computation tree logic (PCTL) formula to
build a formal model that can be subsequently verified via the model checker
Storm. We demonstrate our method's applicability across multiple benchmarks,
comparing it to baseline methods called deterministic safety estimates and
naive monolithic model checking. Our results show that our method is suited to
verify stochastic RL policies.",141
abs-2410.23242v2,"A little less conversation, a little more action, please: Investigating
  the physical common-sense of LLMs in a 3D embodied environment",Artificial Intelligence,cs.AI,2024-10-30,1/3/25,"['Matteo G. Mecattaf', 'Ben Slater', 'Marko Tešić', 'Jonathan Prunty', 'Konstantinos Voudouris', 'Lucy G. Cheke']",'Matteo G. Mecattaf',"As general-purpose tools, Large Language Models (LLMs) must often reason
about everyday physical environments. In a question-and-answer capacity,
understanding the interactions of physical objects may be necessary to give
appropriate responses. Moreover, LLMs are increasingly used as reasoning
engines in agentic systems, designing and controlling their action sequences.
The vast majority of research has tackled this issue using static benchmarks,
comprised of text or image-based questions about the physical world. However,
these benchmarks do not capture the complexity and nuance of real-life physical
processes. Here we advocate for a second, relatively unexplored, approach:
'embodying' the LLMs by granting them control of an agent within a 3D
environment. We present the first embodied and cognitively meaningful
evaluation of physical common-sense reasoning in LLMs. Our framework allows
direct comparison of LLMs with other embodied agents, such as those based on
Deep Reinforcement Learning, and human and non-human animals. We employ the
Animal-AI (AAI) environment, a simulated 3D virtual laboratory, to study
physical common-sense reasoning in LLMs. For this, we use the AAI Testbed, a
suite of experiments that replicate laboratory studies with non-human animals,
to study physical reasoning capabilities including distance estimation,
tracking out-of-sight objects, and tool use. We demonstrate that
state-of-the-art multi-modal models with no finetuning can complete this style
of task, allowing meaningful comparison to the entrants of the 2019 Animal-AI
Olympics competition and to human children. Our results show that LLMs are
currently outperformed by human children on these tasks. We argue that this
approach allows the study of physical reasoning using ecologically valid
experiments drawn directly from cognitive science, improving the predictability
and reliability of LLMs.",268
abs-2403.09481v3,Clinical Reasoning over Tabular Data and Text with Bayesian Networks,Artificial Intelligence,cs.AI,2024-03-14,5/23/24,"['Paloma Rabaey', 'Johannes Deleu', 'Stefan Heytens', 'Thomas Demeester']",'Paloma Rabaey',"Bayesian networks are well-suited for clinical reasoning on tabular data, but
are less compatible with natural language data, for which neural networks
provide a successful framework. This paper compares and discusses strategies to
augment Bayesian networks with neural text representations, both in a
generative and discriminative manner. This is illustrated with simulation
results for a primary care use case (diagnosis of pneumonia) and discussed in a
broader clinical context.",69
abs-2411.09523v1,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats
  in LLM-Based Agents",Artificial Intelligence,cs.AI,2024-11-14,11/14/24,"['Yuyou Gan', 'Yong Yang', 'Zhe Ma', 'Ping He', 'Rui Zeng', 'Yiming Wang', 'Qingming Li', 'Chunyi Zhou', 'Songze Li', 'Ting Wang', 'Yunjun Gao', 'Yingcai Wu', 'Shouling Ji']",'Yuyou Gan',"With the continuous development of large language models (LLMs),
transformer-based models have made groundbreaking advances in numerous natural
language processing (NLP) tasks, leading to the emergence of a series of agents
that use LLMs as their control hub. While LLMs have achieved success in various
tasks, they face numerous security and privacy threats, which become even more
severe in the agent scenarios. To enhance the reliability of LLM-based
applications, a range of research has emerged to assess and mitigate these
risks from different perspectives.
  To help researchers gain a comprehensive understanding of various risks, this
survey collects and analyzes the different threats faced by these agents. To
address the challenges posed by previous taxonomies in handling cross-module
and cross-stage threats, we propose a novel taxonomy framework based on the
sources and impacts. Additionally, we identify six key features of LLM-based
agents, based on which we summarize the current research progress and analyze
their limitations. Subsequently, we select four representative agents as case
studies to analyze the risks they may face in practical use. Finally, based on
the aforementioned analyses, we propose future research directions from the
perspectives of data, methodology, and policy, respectively.",193
abs-2411.06448v1,"Over-parameterized Student Model via Tensor Decomposition Boosted
  Knowledge Distillation",Artificial Intelligence,cs.AI,2024-11-10,11/10/24,"['Yu-Liang Zhan', 'Zhong-Yi Lu', 'Hao Sun', 'Ze-Feng Gao']",'Yu-Liang Zhan',"Increased training parameters have enabled large pre-trained models to excel
in various downstream tasks. Nevertheless, the extensive computational
requirements associated with these models hinder their widespread adoption
within the community. We focus on Knowledge Distillation (KD), where a compact
student model is trained to mimic a larger teacher model, facilitating the
transfer of knowledge of large models. In contrast to much of the previous
work, we scale up the parameters of the student model during training, to
benefit from overparameterization without increasing the inference latency. In
particular, we propose a tensor decomposition strategy that effectively
over-parameterizes the relatively small student model through an efficient and
nearly lossless decomposition of its parameter matrices into higher-dimensional
tensors. To ensure efficiency, we further introduce a tensor constraint loss to
align the high-dimensional tensors between the student and teacher models.
Comprehensive experiments validate the significant performance enhancement by
our approach in various KD tasks, covering computer vision and natural language
processing areas. Our code is available at
https://github.com/intell-sci-comput/OPDF.",164
abs-2407.13168v1,SciCode: A Research Coding Benchmark Curated by Scientists,Artificial Intelligence,cs.AI,2024-07-18,7/18/24,"['Minyang Tian', 'Luyu Gao', 'Shizhuo Dylan Zhang', 'Xinan Chen', 'Cunwei Fan', 'Xuefei Guo', 'Roland Haas', 'Pan Ji', 'Kittithat Krongchon', 'Yao Li', 'Shengyan Liu', 'Di Luo', 'Yutao Ma', 'Hao Tong', 'Kha Trinh', 'Chenyu Tian', 'Zihan Wang', 'Bohao Wu', 'Yanyu Xiong', 'Shengzhu Yin', 'Minhui Zhu', 'Kilian Lieret', 'Yanxin Lu', 'Genglin Liu', 'Yufeng Du', 'Tianhua Tao', 'Ofir Press', 'Jamie Callan', 'Eliu Huerta', 'Hao Peng']",'Minyang Tian',"Since language models (LMs) now outperform average humans on many challenging
tasks, it has become increasingly difficult to develop challenging,
high-quality, and realistic evaluations. We address this issue by examining
LMs' capabilities to generate code for solving real scientific research
problems. Incorporating input from scientists and AI researchers in 16 diverse
natural science sub-fields, including mathematics, physics, chemistry, biology,
and materials science, we created a scientist-curated coding benchmark,
SciCode. The problems in SciCode naturally factorize into multiple subproblems,
each involving knowledge recall, reasoning, and code synthesis. In total,
SciCode contains 338 subproblems decomposed from 80 challenging main problems.
It offers optional descriptions specifying useful scientific background
information and scientist-annotated gold-standard solutions and test cases for
evaluation. Claude3.5-Sonnet, the best-performing model among those tested, can
solve only 4.6% of the problems in the most realistic setting. We believe that
SciCode demonstrates both contemporary LMs' progress towards becoming helpful
scientific assistants and sheds light on the development and evaluation of
scientific AI in the future.",163
abs-2406.13840v1,"StackRAG Agent: Improving Developer Answers with Retrieval-Augmented
  Generation",Artificial Intelligence,cs.AI,2024-06-19,6/19/24,"['Davit Abrahamyan', 'Fatemeh H. Fard']",'Davit Abrahamyan',"Developers spend much time finding information that is relevant to their
questions. Stack Overflow has been the leading resource, and with the advent of
Large Language Models (LLMs), generative models such as ChatGPT are used
frequently. However, there is a catch in using each one separately. Searching
for answers is time-consuming and tedious, as shown by the many tools developed
by researchers to address this issue. On the other, using LLMs is not reliable,
as they might produce irrelevant or unreliable answers (i.e., hallucination).
In this work, we present StackRAG, a retrieval-augmented Multiagent generation
tool based on LLMs that combines the two worlds: aggregating the knowledge from
SO to enhance the reliability of the generated answers. Initial evaluations
show that the generated answers are correct, accurate, relevant, and useful.",129
abs-2412.13145v1,Agnosticism About Artificial Consciousness,Artificial Intelligence,cs.AI,2024-12-17,12/17/24,['Tom McClelland'],'Tom McClelland',"Could an AI have conscious experiences? Any answer to this question should
conform to Evidentialism - that is, it should be based not on intuition, dogma
or speculation but on solid scientific evidence. I argue that such evidence is
hard to come by and that the only justifiable stance on the prospects of
artificial consciousness is agnosticism. In the current debate, the main
division is between biological views that are sceptical of artificial
consciousness and functional views that are sympathetic to it. I argue that
both camps make the same mistake of over-estimating what the evidence tells us.
Scientific insights into consciousness have been achieved through the study of
conscious organisms. Although this has enabled cautious assessments of
consciousness in various creatures, extending this to AI faces serious
obstacles. AI thus presents consciousness researchers with a dilemma: either
reach a verdict on artificial consciousness but violate Evidentialism; or
respect Evidentialism but offer no verdict on the prospects of artificial
consciousness. The dominant trend in the literature has been to take the first
option while purporting to follow the scientific evidence. I argue that if we
truly follow the evidence, we must take the second option and adopt
agnosticism.",198
abs-2403.17735v1,Out-of-distribution Rumor Detection via Test-Time Adaptation,Artificial Intelligence,cs.AI,2024-03-26,3/26/24,"['Xiang Tao', 'Mingqing Zhang', 'Qiang Liu', 'Shu Wu', 'Liang Wang']",'Xiang Tao',"Due to the rapid spread of rumors on social media, rumor detection has become
an extremely important challenge. Existing methods for rumor detection have
achieved good performance, as they have collected enough corpus from the same
data distribution for model training. However, significant distribution shifts
between the training data and real-world test data occur due to differences in
news topics, social media platforms, languages and the variance in propagation
scale caused by news popularity. This leads to a substantial decline in the
performance of these existing methods in Out-Of-Distribution (OOD) situations.
To address this problem, we propose a simple and efficient method named
Test-time Adaptation for Rumor Detection under distribution shifts (TARD). This
method models the propagation of news in the form of a propagation graph, and
builds propagation graph test-time adaptation framework, enhancing the model's
adaptability and robustness when facing OOD problems. Extensive experiments
conducted on two group datasets collected from real-world social platforms
demonstrate that our framework outperforms the state-of-the-art methods in
performance.",165
abs-2411.06034v1,"CROPS: A Deployable Crop Management System Over All Possible State
  Availabilities",Artificial Intelligence,cs.AI,2024-11-09,11/9/24,"['Jing Wu', 'Zhixin Lai', 'Shengjie Liu', 'Suiyao Chen', 'Ran Tao', 'Pan Zhao', 'Chuyuan Tao', 'Yikun Cheng', 'Naira Hovakimyan']",'Jing Wu',"Exploring the optimal management strategy for nitrogen and irrigation has a
significant impact on crop yield, economic profit, and the environment. To
tackle this optimization challenge, this paper introduces a deployable
\textbf{CR}op Management system \textbf{O}ver all \textbf{P}ossible
\textbf{S}tate availabilities (CROPS). CROPS employs a language model (LM) as a
reinforcement learning (RL) agent to explore optimal management strategies
within the Decision Support System for Agrotechnology Transfer (DSSAT) crop
simulations. A distinguishing feature of this system is that the states used
for decision-making are partially observed through random masking.
Consequently, the RL agent is tasked with two primary objectives: optimizing
management policies and inferring masked states. This approach significantly
enhances the RL agent's robustness and adaptability across various real-world
agricultural scenarios. Extensive experiments on maize crops in Florida, USA,
and Zaragoza, Spain, validate the effectiveness of CROPS. Not only did CROPS
achieve State-of-the-Art (SOTA) results across various evaluation metrics such
as production, profit, and sustainability, but the trained management policies
are also immediately deployable in over of ten millions of real-world contexts.
Furthermore, the pre-trained policies possess a noise resilience property,
which enables them to minimize potential sensor biases, ensuring robustness and
generalizability. Finally, unlike previous methods, the strength of CROPS lies
in its unified and elegant structure, which eliminates the need for pre-defined
states or multi-stage training. These advancements highlight the potential of
CROPS in revolutionizing agricultural practices.",227
abs-2408.00025v3,Need of AI in Modern Education: in the Eyes of Explainable AI (xAI),Artificial Intelligence,cs.AI,2024-07-31,1/2/25,"['Supriya Manna', 'Niladri Sett']",'Supriya Manna',"Modern Education is not \textit{Modern} without AI. However, AI's complex
nature makes understanding and fixing problems challenging. Research worldwide
shows that a parent's income greatly influences a child's education. This led
us to explore how AI, especially complex models, makes important decisions
using Explainable AI tools. Our research uncovered many complexities linked to
parental income and offered reasonable explanations for these decisions.
However, we also found biases in AI that go against what we want from AI in
education: clear transparency and equal access for everyone. These biases can
impact families and children's schooling, highlighting the need for better AI
solutions that offer fair opportunities to all. This chapter tries to shed
light on the complex ways AI operates, especially concerning biases. These are
the foundational steps towards better educational policies, which include using
AI in ways that are more reliable, accountable, and beneficial for everyone
involved.",147
abs-2407.18968v1,Intelligence Analysis of Language Models,Artificial Intelligence,cs.AI,2024-07-20,7/20/24,"['Liane Galanti', 'Ethan Baron']",'Liane Galanti',"In this project, we test the effectiveness of Large Language Models (LLMs) on
the Abstraction and Reasoning Corpus (ARC) dataset. This dataset serves as a
representative benchmark for testing abstract reasoning abilities, requiring a
fundamental understanding of key concepts such as object identification, basic
counting, and elementary geometric principles. Tasks from this dataset are
converted into a prompt-based format for evaluation. Initially, we assess the
models' potential through a Zero-shot approach. Subsequently, we investigate
the application of the Chain-of-Thought (CoT) technique, aiming to determine
its role in improving model performance. Our results suggest that, despite the
high expectations placed on contemporary LLMs, these models still struggle in
non-linguistic domains, even when dealing with simpler subsets of the ARC
dataset. Our study is the first to concentrate on the capabilities of
open-source models in this context. The code, dataset, and prompts supporting
this project's findings can be found in our GitHub repository, accessible at:
https://github.com/Lianga2000/LLMsOnARC.",154
abs-2404.10505v1,"Data Collection of Real-Life Knowledge Work in Context: The RLKWiC
  Dataset",Artificial Intelligence,cs.AI,2024-04-16,4/16/24,"['Mahta Bakhshizadeh', 'Christian Jilek', 'Markus Schröder', 'Heiko Maus', 'Andreas Dengel']",'Mahta Bakhshizadeh',"Over the years, various approaches have been employed to enhance the
productivity of knowledge workers, from addressing psychological well-being to
the development of personal knowledge assistants. A significant challenge in
this research area has been the absence of a comprehensive, publicly accessible
dataset that mirrors real-world knowledge work. Although a handful of datasets
exist, many are restricted in access or lack vital information dimensions,
complicating meaningful comparison and benchmarking in the domain. This paper
presents RLKWiC, a novel dataset of Real-Life Knowledge Work in Context,
derived from monitoring the computer interactions of eight participants over a
span of two months. As the first publicly available dataset offering a wealth
of essential information dimensions (such as explicated contexts, textual
contents, and semantics), RLKWiC seeks to address the research gap in the
personal information management domain, providing valuable insights for
modeling user behavior.",141
abs-2403.20127v1,The Impact of Prompts on Zero-Shot Detection of AI-Generated Text,Artificial Intelligence,cs.AI,2024-03-29,3/29/24,"['Kaito Taguchi', 'Yujie Gu', 'Kouichi Sakurai']",'Kaito Taguchi',"In recent years, there have been significant advancements in the development
of Large Language Models (LLMs). While their practical applications are now
widespread, their potential for misuse, such as generating fake news and
committing plagiarism, has posed significant concerns. To address this issue,
detectors have been developed to evaluate whether a given text is
human-generated or AI-generated. Among others, zero-shot detectors stand out as
effective approaches that do not require additional training data and are often
likelihood-based. In chat-based applications, users commonly input prompts and
utilize the AI-generated texts. However, zero-shot detectors typically analyze
these texts in isolation, neglecting the impact of the original prompts. It is
conceivable that this approach may lead to a discrepancy in likelihood
assessments between the text generation phase and the detection phase. So far,
there remains an unverified gap concerning how the presence or absence of
prompts impacts detection accuracy for zero-shot detectors. In this paper, we
introduce an evaluative framework to empirically analyze the impact of prompts
on the detection accuracy of AI-generated text. We assess various zero-shot
detectors using both white-box detection, which leverages the prompt, and
black-box detection, which operates without prompt information. Our experiments
reveal the significant influence of prompts on detection accuracy. Remarkably,
compared with black-box detection without prompts, the white-box methods using
prompts demonstrate an increase in AUC of at least $0.1$ across all zero-shot
detectors tested. Code is available:
\url{https://github.com/kaito25atugich/Detector}.",233
abs-2409.15182v2,Goal-based Neural Physics Vehicle Trajectory Prediction Model,Artificial Intelligence,cs.AI,2024-09-23,9/25/24,"['Rui Gan', 'Haotian Shi', 'Pei Li', 'Keshu Wu', 'Bocheng An', 'Linheng Li', 'Junyi Ma', 'Chengyuan Ma', 'Bin Ran']",'Rui Gan',"Vehicle trajectory prediction plays a vital role in intelligent
transportation systems and autonomous driving, as it significantly affects
vehicle behavior planning and control, thereby influencing traffic safety and
efficiency. Numerous studies have been conducted to predict short-term vehicle
trajectories in the immediate future. However, long-term trajectory prediction
remains a major challenge due to accumulated errors and uncertainties.
Additionally, balancing accuracy with interpretability in the prediction is
another challenging issue in predicting vehicle trajectory. To address these
challenges, this paper proposes a Goal-based Neural Physics Vehicle Trajectory
Prediction Model (GNP). The GNP model simplifies vehicle trajectory prediction
into a two-stage process: determining the vehicle's goal and then choosing the
appropriate trajectory to reach this goal. The GNP model contains two
sub-modules to achieve this process. The first sub-module employs a multi-head
attention mechanism to accurately predict goals. The second sub-module
integrates a deep learning model with a physics-based social force model to
progressively predict the complete trajectory using the generated goals. The
GNP demonstrates state-of-the-art long-term prediction accuracy compared to
four baseline models. We provide interpretable visualization results to
highlight the multi-modality and inherent nature of our neural physics
framework. Additionally, ablation studies are performed to validate the
effectiveness of our key designs.",202
abs-2412.14387v1,Clinical Trials Ontology Engineering with Large Language Models,Artificial Intelligence,cs.AI,2024-12-18,12/18/24,['Berkan Çakır'],'Berkan Çakır',"Managing clinical trial information is currently a significant challenge for
the medical industry, as traditional methods are both time-consuming and
costly. This paper proposes a simple yet effective methodology to extract and
integrate clinical trial data in a cost-effective and time-efficient manner.
Allowing the medical industry to stay up-to-date with medical developments.
Comparing time, cost, and quality of the ontologies created by humans, GPT3.5,
GPT4, and Llama3 (8b & 70b). Findings suggest that large language models (LLM)
are a viable option to automate this process both from a cost and time
perspective. This study underscores significant implications for medical
research where real-time data integration from clinical trials could become the
norm.",111
abs-2403.11734v1,"Learning General Policies for Classical Planning Domains: Getting Beyond
  C$_2$",Artificial Intelligence,cs.AI,2024-03-18,3/18/24,"['Simon Ståhlberg', 'Blai Bonet', 'Hector Geffner']",'Simon Ståhlberg',"GNN-based approaches for learning general policies across planning domains
are limited by the expressive power of $C_2$, namely; first-order logic with
two variables and counting. This limitation can be overcomed by transitioning
to $k$-GNNs, for $k=3$, wherein object embeddings are substituted with triplet
embeddings. Yet, while $3$-GNNs have the expressive power of $C_3$, unlike $1$-
and $2$-GNNs that are confined to $C_2$, they require quartic time for message
exchange and cubic space for embeddings, rendering them impractical. In this
work, we introduce a parameterized version of relational GNNs. When $t$ is
infinity, R-GNN[$t$] approximates $3$-GNNs using only quadratic space for
embeddings. For lower values of $t$, such as $t=1$ and $t=2$, R-GNN[$t$]
achieves a weaker approximation by exchanging fewer messages, yet
interestingly, often yield the $C_3$ features required in several planning
domains. Furthermore, the new R-GNN[$t$] architecture is the original R-GNN
architecture with a suitable transformation applied to the input states only.
Experimental results illustrate the clear performance gains of R-GNN[$1$] and
R-GNN[$2$] over plain R-GNNs, and also over edge transformers that also
approximate $3$-GNNs.",175
abs-2404.02579v1,Learning Alternative Ways of Performing a Task,Artificial Intelligence,cs.AI,2024-04-03,4/3/24,"['David Nieves', 'María José Ramírez-Quintana', 'Carlos Monserrat', 'César Ferri', 'José Hernández-Orallo']",'David Nieves',"A common way of learning to perform a task is to observe how it is carried
out by experts. However, it is well known that for most tasks there is no
unique way to perform them. This is especially noticeable the more complex the
task is because factors such as the skill or the know-how of the expert may
well affect the way she solves the task. In addition, learning from experts
also suffers of having a small set of training examples generally coming from
several experts (since experts are usually a limited and expensive resource),
being all of them positive examples (i.e. examples that represent successful
executions of the task). Traditional machine learning techniques are not useful
in such scenarios, as they require extensive training data. Starting from very
few executions of the task presented as activity sequences, we introduce a
novel inductive approach for learning multiple models, with each one
representing an alternative strategy of performing a task. By an iterative
process based on generalisation and specialisation, we learn the underlying
patterns that capture the different styles of performing a task exhibited by
the examples. We illustrate our approach on two common activity recognition
tasks: a surgical skills training task and a cooking domain. We evaluate the
inferred models with respect to two metrics that measure how well the models
represent the examples and capture the different forms of executing a task
showed by the examples. We compare our results with the traditional process
mining approach and show that a small set of meaningful examples is enough to
obtain patterns that capture the different strategies that are followed to
solve the tasks.",274
abs-2408.09605v1,"Does Thought Require Sensory Grounding? From Pure Thinkers to Large
  Language Models",Artificial Intelligence,cs.AI,2024-08-18,8/18/24,['David J. Chalmers'],'David J. Chalmers',"Does the capacity to think require the capacity to sense? A lively debate on
this topic runs throughout the history of philosophy and now animates
discussions of artificial intelligence. I argue that in principle, there can be
pure thinkers: thinkers that lack the capacity to sense altogether. I also
argue for significant limitations in just what sort of thought is possible in
the absence of the capacity to sense. Regarding AI, I do not argue directly
that large language models can think or understand, but I rebut one important
argument (the argument from sensory grounding) that they cannot. I also use
recent results regarding language models to address the question of whether or
how sensory grounding enhances cognitive capacities.",119
abs-2407.09003v1,Enhancing Few-Shot Stock Trend Prediction with Large Language Models,Artificial Intelligence,cs.AI,2024-07-12,7/12/24,"['Yiqi Deng', 'Xingwei He', 'Jiahao Hu', 'Siu-Ming Yiu']",'Yiqi Deng',"The goal of stock trend prediction is to forecast future market movements for
informed investment decisions. Existing methods mostly focus on predicting
stock trends with supervised models trained on extensive annotated data.
However, human annotation can be resource-intensive and the annotated data are
not readily available. Inspired by the impressive few-shot capability of Large
Language Models (LLMs), we propose using LLMs in a few-shot setting to overcome
the scarcity of labeled data and make prediction more feasible to investors.
Previous works typically merge multiple financial news for predicting stock
trends, causing two significant problems when using LLMs: (1) Merged news
contains noise, and (2) it may exceed LLMs' input limits, leading to
performance degradation. To overcome these issues, we propose a two-step method
'denoising-then-voting'. Specifically, we introduce an `Irrelevant' category,
and predict stock trends for individual news instead of merged news. Then we
aggregate these predictions using majority voting. The proposed method offers
two advantages: (1) Classifying noisy news as irrelevant removes its impact on
the final prediction. (2) Predicting for individual news mitigates LLMs' input
length limits. Our method achieves 66.59% accuracy in S&P 500, 62.17% in
CSI-100, and 61.17% in HK stock prediction, outperforming the standard few-shot
counterparts by around 7%, 4%, and 4%. Furthermore, our proposed method
performs on par with state-of-the-art supervised methods.",217
abs-2403.03028v1,Word Importance Explains How Prompts Affect Language Model Outputs,Artificial Intelligence,cs.AI,2024-03-05,3/5/24,"['Stefan Hackmann', 'Haniyeh Mahmoudian', 'Mark Steadman', 'Michael Schmidt']",'Stefan Hackmann',"The emergence of large language models (LLMs) has revolutionized numerous
applications across industries. However, their ""black box"" nature often hinders
the understanding of how they make specific decisions, raising concerns about
their transparency, reliability, and ethical use. This study presents a method
to improve the explainability of LLMs by varying individual words in prompts to
uncover their statistical impact on the model outputs. This approach, inspired
by permutation importance for tabular data, masks each word in the system
prompt and evaluates its effect on the outputs based on the available text
scores aggregated over multiple user inputs. Unlike classical attention, word
importance measures the impact of prompt words on arbitrarily-defined text
scores, which enables decomposing the importance of words into the specific
measures of interest--including bias, reading level, verbosity, etc. This
procedure also enables measuring impact when attention weights are not
available. To test the fidelity of this approach, we explore the effect of
adding different suffixes to multiple different system prompts and comparing
subsequent generations with different large language models. Results show that
word importance scores are closely related to the expected suffix importances
for multiple scoring functions.",189
